Date,;Region,;Trigger,;Weak Layer,Depth_inches,Vertical_inches,;Aspect,Elevation_feet,Coordinates
2018-01-11,Salt Lake,Natural,Unknown,24,720.0,East,9300.0,"40.547591044564, -111.694521891220"
2018-01-13,Salt Lake,Snowmobiler,Depth Hoar,24,3600.0,Northeast,9300.0,"40.563103462943, -111.577644925810"
2018-01-10,Skyline,Natural,Facets,10,3000.0,North,10400.0,"39.412583191543, -111.380681978800"
2018-01-13,Salt Lake,Snowboarder,Facets,30,840.0,Northwest,9200.0,"40.594746593131, -111.622357057680"
2018-01-13,Logan,Snowmobiler,Facets,36,1080.0,Northeast,9200.0,"41.905013448353, -111.668987261390"
2018-01-13,Salt Lake,Natural,New Snow/Old Snow Interface,12,12000.0,Northeast,10200.0,"40.607098205311, -111.643276035670"
2018-01-13,Uintas,Skier,Facets,18,8400.0,Northeast,9900.0,"40.823736692549, -111.086904989820"
2018-01-14,Uintas,Snowmobiler,Facets,72,8400.0,Northeast,10000.0,"40.871024041854, -110.973243700610"
2018-01-16,Salt Lake,Skier,Facets,30,3600.0,West,9800.0,"40.599636366220, -111.622166620830"
2018-01-15,Uintas,Snowmobiler,Facets,36,3600.0,Northeast,10500.0,"40.840618034883, -111.017231928440"
2018-01-20,Salt Lake,Skier,New Snow/Old Snow Interface,36,9600.0,North,9500.0,"40.660228645704, -111.714777933700"
2018-01-21,Salt Lake,Snowmobiler,Ground Interface,30,3000.0,Northeast,9800.0,"40.580655631886, -111.557698989820"
2018-01-21,Salt Lake,Snowmobiler,Facets,30,6000.0,Northeast,9800.0,"40.581453997089, -111.558587538350"
2018-01-21,Salt Lake,Natural,Unknown,24,1200.0,Northwest,9200.0,"40.608087708489, -111.632080065350"
2018-01-23,Uintas,Snowmobiler,Facets,36,5400.0,Northeast,10400.0,"40.839131646802, -111.015408026310"
2018-01-23,Logan,Skier,New Snow/Old Snow Interface,6,1200.0,Northeast,9000.0,"41.959616751464, -111.621565806020"
2018-01-24,Salt Lake,Skier,Facets,24,3600.0,Northeast,9300.0,"40.680719387273, -111.601470696060"
2018-01-24,Skyline,Snowmobiler,Facets,36,2100.0,Northeast,10100.0,"39.296535516682, -111.432502256970"
2018-01-25,Uintas,Skier,New Snow,15,7200.0,North,10200.0,"40.846156102506, -111.060785342440"
2018-01-26,Salt Lake,Skier,Facets,36,12000.0,East,9700.0,"40.610798855649, -111.628625380140"
2018-01-25,Salt Lake,Natural,Facets,54,12000.0,Northwest,9700.0,"40.669099551347, -111.688374268160"
2018-01-27,Salt Lake,Unknown,Facets,36,6000.0,Northeast,9600.0,"40.586092797707, -111.536121355660"
2018-02-01,Uintas,Snowmobiler,Depth Hoar,48,4800.0,Northeast,10400.0,"40.860493765551, -110.730299043670"
2018-01-31,Uintas,Snowmobiler,Facets,36,3600.0,Northeast,8800.0,"40.861169385986, -111.095015989880"
2018-01-30,Logan,Natural,New Snow/Old Snow Interface,12,5400.0,East,9200.0,"41.912745924017, -111.653001295660"
2018-02-15,Salt Lake,Skier,New Snow/Old Snow Interface,18,9600.0,South,9800.0,"40.597596490304, -111.625299440950"
2018-02-16,Uintas,Skier,New Snow/Old Snow Interface,24,3600.0,Northeast,9800.0,"40.748622219400, -111.135281311610"
2018-02-15,Moab,Natural,Facets,24,4800.0,Northeast,11300.0,"38.444849696911, -109.249291407210"
2018-02-15,Moab,Natural,Facets,24,3600.0,Northwest,11400.0,"38.445387480475, -109.241738306620"
2018-02-19,Salt Lake,Skier,Facets,36,3000.0,Northwest,9000.0,"40.674160736329, -111.686904417610"
2018-02-19,SE Idaho,Snowmobiler,Facets,30,6000.0,East,8900.0,"42.023692268364, -111.573692008510"
2018-02-19,Salt Lake,Snowboarder,Facets,24,15000.0,Northeast,9200.0,"40.682978298110, -111.683080660180"
2018-02-19,Salt Lake,Natural,New Snow,20,1200.0,Northeast,10200.0,"40.590981294158, -111.628646837820"
2018-02-19,SE Idaho,Snowmobiler,Facets,24,7200.0,East,9000.0,"42.025577723511, -111.573972689250"
2018-02-21,Salt Lake,Skier,Density Change,12,9600.0,East,10900.0,"40.590550880108, -111.666468056830"
2018-02-23,Uintas,Skier,Facets,12,5400.0,Northeast,10400.0,"40.850416708659, -111.068869816400"
2018-02-24,Salt Lake,Snowboarder,Facets,16,3000.0,East,9700.0,"40.660732644949, -111.699719645580"
2018-02-24,Skyline,Skier,Facets,42,3600.0,North,10500.0,"39.453226365667, -111.376862513160"
2018-02-22,Moab,Natural,Facets,42,9600.0,Northeast,11300.0,"38.449380293065, -109.262101637470"
2018-02-25,Salt Lake,Skier,New Snow/Old Snow Interface,12,1200.0,East,10300.0,"40.590419071600, -111.607972370720"
2018-02-25,Salt Lake,Unknown,New Snow,14,1800.0,East,9600.0,"40.594944417245, -111.646369167160"
2018-02-26,Salt Lake,Skier,Unknown,10,600.0,West,8600.0,"40.612314887778, -111.677935110670"
2018-02-27,Salt Lake,Skier,Ground Interface,24,1200.0,Northeast,9200.0,"40.607175958825, -111.635556208220"
2018-02-26,Skyline,Snowmobiler,Facets,30,3000.0,North,9900.0,"39.273922572475, -111.473464953050"
2018-02-26,Uintas,Natural,Facets,24,4200.0,Northeast,10200.0,"40.834813322803, -111.069567190740"
2018-02-28,Ogden,Snowboarder,Facets,18,24000.0,North,8500.0,"41.211398262167, -111.877667414540"
2018-02-28,Ogden,Skier,Facets,24,24000.0,Northeast,8500.0,"41.213205766894, -111.880311000010"
2018-02-26,Skyline,Natural,New Snow/Old Snow Interface,8,480.0,Northwest,9600.0,"39.627438309279, -111.328754412270"
2018-02-28,Salt Lake,Skier,Facets,2,1200.0,North,8000.0,"40.630174109550, -111.511230455980"
2018-02-28,Logan,Natural,Facets,36,7200.0,East,9400.0,"41.917240397687, -111.654080106910"
2018-03-03,Salt Lake,Skier,New Snow/Old Snow Interface,18,7200.0,East,9500.0,"40.666788667043, -111.722974764460"
2018-03-05,Provo,Snowmobiler,Facets,36,1200.0,Northeast,9500.0,"40.537546945046, -111.634483324630"
2018-03-05,Salt Lake,Skier,Density Change,10,600.0,North,10000.0,"40.590231747898, -111.603155123340"
2018-03-05,Skyline,Skier,Facets,36,10800.0,Northeast,10300.0,"39.446397569993, -111.352186190220"
2018-03-04,Provo,Natural,Facets,3,6000.0,Northeast,9600.0,"40.280710849085, -111.558780657390"
2018-03-07,Uintas,Snowmobiler,Facets,48,3000.0,Northeast,10300.0,"40.871165816811, -110.990860449410"
2018-03-05,Skyline,Natural,Facets,42,3000.0,Northeast,10300.0,"39.202360794852, -111.469709860420"
2018-03-05,Skyline,Snowmobiler,Facets,42,4800.0,Northeast,10300.0,"39.549916316854, -111.302018152810"
2018-02-26,Skyline,Snowmobiler,Facets,24,600.0,East,10100.0,"39.270502285544, -111.460740553490"
2018-03-08,Salt Lake,Skier,Facets,48,18000.0,East,9700.0,"40.622960924119, -111.664356549330"
2018-03-08,Logan,Natural,Facets,24,4800.0,East,9200.0,"41.912905603866, -111.652872549630"
2018-03-08,Provo,Explosive,Facets,48,21000.0,Northeast,11300.0,"40.545329202559, -111.652234183890"
2018-03-09,Skyline,Snowmobiler,Facets,42,2400.0,Northeast,9900.0,"39.580784761943, -111.296482073400"
2018-03-11,Logan,Natural,Wet grains,12,1200.0,West,7400.0,"41.703796510980, -111.756405817590"
2018-03-11,Salt Lake,Snowmobiler,Facets,60,3000.0,Northeast,9600.0,"40.584743027569, -111.543532298490"
2018-03-11,Logan,Unknown,Facets,24,7200.0,East,9500.0,"41.702165036172, -111.711344706150"
2018-03-15,Skyline,Snow Bike,Facets,48,10800.0,Northeast,10100.0,"39.571223480774, -111.285581575970"
2018-03-16,Salt Lake,Snowmobiler,Facets,30,1200.0,North,10000.0,"40.588147639349, -111.548974501240"
2018-03-17,Salt Lake,Skier,Facets,42,3600.0,North,10200.0,"40.599469879241, -111.639912115660"
2018-03-23,Salt Lake,Natural,Ground Interface,48,8400.0,North,10000.0,"40.600893253253, -111.635496128330"
2018-03-23,Logan,Natural,New Snow/Old Snow Interface,12,8400.0,Southeast,8300.0,"41.610922285530, -112.001237856480"
2018-03-23,Provo,Explosive,Unknown,42,54000.0,Northeast,10400.0,"40.366087410024, -111.617789255710"
2018-03-22,Provo,Natural,Unknown,15,21000.0,Northeast,11500.0,"40.383088295985, -111.634740816690"
2018-03-24,Logan,Natural,Facets,42,9600.0,Northeast,8800.0,"41.653476102338, -112.013318525880"
2018-04-01,Logan,Natural,New Snow/Old Snow Interface,12,4800.0,Northeast,8500.0,"41.635931331957, -112.003169046970"
2018-04-02,Salt Lake,Unknown,Facets,30,4800.0,North,10000.0,"40.598503014705, -111.625419603410"
2018-04-02,Logan,Natural,New Snow/Old Snow Interface,10,2400.0,Northeast,8700.0,"41.653572298483, -112.012910830120"
2018-04-08,Salt Lake,Skier,Unknown,3,4800.0,Southeast,9500.0,"40.595171876936, -111.644585093810"
2018-04-07,Uintas,Natural,Unknown,42,5400.0,North,10500.0,"40.772870863903, -110.534391390410"
2018-04-08,Salt Lake,Skier,New Snow/Old Snow Interface,3,3600.0,Northeast,9500.0,"40.624047453204, -111.635503234600"
2018-04-09,Salt Lake,Skier,New Snow/Old Snow Interface,4,7200.0,Southeast,9700.0,"40.598833711877, -111.646070467570"
2018-04-09,Salt Lake,Natural,New Snow,6,6000.0,East,9800.0,"40.660358865631, -111.700036512950"
2018-04-18,Salt Lake,Skier,New Snow/Old Snow Interface,12,15000.0,Southeast,9800.0,"40.591518497756, -111.658751951780"
2018-05-15,Logan,Natural,Unknown,48,4800.0,East,9300.0,"41.921030185963, -111.693985449420"
2018-05-14,Logan,Unknown,Unknown,36,18000.0,North,9000.0,"41.925021544667, -111.696560370070"
2018-05-20,Logan,Natural,Unknown,36,6000.0,Northeast,9300.0,"41.910683423171, -111.716086851700"
2018-11-25,Salt Lake,Natural,Facets,30,3000.0,Northeast,10100.0,"40.593083237708, -111.608433710660"
2018-11-25,Salt Lake,Skier,Facets,22,8400.0,Northeast,9600.0,"40.666544527940, -111.603455530720"
2018-11-25,Salt Lake,Natural,Depth Hoar,18,6000.0,Northeast,10000.0,"40.551472022310, -111.688964354100"
2018-11-30,Salt Lake,Skier,Facets,20,7200.0,Northeast,9700.0,"40.611053294512, -111.688220502430"
2018-11-30,Salt Lake,Natural,Depth Hoar,20,15000.0,Northwest,10800.0,"40.540612667198, -111.669673906870"
2018-12-08,Salt Lake,Skier,Depth Hoar,36,7200.0,Northwest,9500.0,"40.660559604561, -111.713146418980"
2018-12-12,Skyline,Natural,Unknown,36,4200.0,East,9900.0,"39.610760304404, -111.293628203030"
2018-12-14,Ogden,Unknown,Unknown,30,1800.0,East,9100.0,"41.465563079494, -111.482563006020"
2018-12-14,Skyline,Snowmobiler,Unknown,30,1500.0,Northeast,10200.0,"39.304244913862, -111.445269571870"
2018-12-22,Salt Lake,Snowboarder,New Snow/Old Snow Interface,14,1800.0,Northeast,10200.0,"40.585245421927, -111.597061144430"
2018-12-25,Moab,Natural,New Snow/Old Snow Interface,18,7200.0,North,11700.0,"38.456814959173, -109.243068682590"
2018-12-25,Moab,Natural,New Snow/Old Snow Interface,22,8400.0,North,11700.0,"38.458024765925, -109.244441973620"
2018-12-28,Salt Lake,Natural,Facets,36,7200.0,Northeast,10500.0,"40.598248198292, -111.667442308950"
2018-12-28,Logan,Skier,New Snow,4,3008.5340510913,North,22786.0517840758,"41.886307218648, -111.644936717570"
2018-12-27,Logan,Natural,Unknown,12,7200.0,East,9400.0,"41.701242844833, -111.711130129390"
2018-12-29,Uintas,Natural,Facets,16,3600.0,Southwest,9800.0,"40.826247882223, -111.084759222660"
2018-12-30,Salt Lake,Skier,Density Change,5,1200.0,East,10400.0,"40.601506643216, -111.645834433160"
2018-12-31,Uintas,Natural,Facets,24,4800.0,Southwest,10300.0,"40.826929829644, -111.097097384110"
2019-01-05,Salt Lake,Skier,New Snow/Old Snow Interface,15,2400.0,Northeast,9000.0,"40.601612540011, -111.714895950880"
2019-01-07,Salt Lake,Skier,Density Change,12,360.0,Northwest,8200.0,"40.643363525819, -111.614205824460"
2019-01-07,Uintas,Natural,Ground Interface,30,12000.0,Northeast,10300.0,"40.832450098222, -111.081583487190"
2019-01-08,Logan,Natural,Facets,12,1800.0,West,5600.0,"41.722130584402, -111.792154299310"
2019-01-09,Logan,Natural,Facets,16,2400.0,West,5500.0,"41.728664618034, -111.792626368090"
2019-01-08,Provo,Natural,New Snow/Old Snow Interface,18,3000.0,East,9000.0,"40.316839068738, -111.579208361230"
2019-01-08,Skyline,Snowmobiler,Facets,24,3000.0,East,9900.0,"39.545578536976, -111.292490946420"
2019-01-07,Skyline,Natural,New Snow/Old Snow Interface,24,480.0,Northeast,8300.0,"39.645975556906, -111.248395430210"
2019-01-08,Skyline,Snowmobiler,Facets,24,3000.0,Northeast,9800.0,"39.554380665857, -111.301395880350"
2019-01-08,Skyline,Snowmobiler,Facets,24,3000.0,Northeast,9800.0,"39.551601166850, -111.297404753330"
2019-01-08,Logan,Snowmobiler,New Snow/Old Snow Interface,24,6000.0,Southeast,9700.0,"41.918564998269, -111.675038324900"
2019-01-11,Uintas,Skier,Facets,30,15000.0,Southeast,10200.0,"40.836119198949, -111.070382582350"
2019-01-12,Skyline,Snowmobiler,Facets,24,6000.0,Northeast,10200.0,"39.548589917257, -111.301524626370"
2019-01-12,Skyline,Snowmobiler,Facets,24,1800.0,East,10200.0,"39.544221718537, -111.300387369750"
2019-01-12,Logan,Snowmobiler,Facets,72,9600.0,Southeast,9500.0,"41.712039962585, -111.716666208800"
2019-01-11,SE Idaho,Snow Bike,Facets,18,2400.0,Northeast,8400.0,"42.431755922183, -111.579465853290"
2019-01-18,Skyline,Skier,Facets,36,7200.0,Northeast,9500.0,"39.632615873893, -111.249983297960"
2019-01-18,Ogden,Unknown,Facets,20,2400.0,Northeast,7000.0,"41.378901710713, -111.928861128370"
2019-01-19,Salt Lake,Natural,Unknown,18,4800.0,East,8600.0,"40.866882817779, -111.760192851280"
2019-01-17,Salt Lake,Natural,New Snow/Old Snow Interface,14,6000.0,Northeast,9600.0,"40.677090519658, -111.683771597460"
2019-01-19,Uintas,Explosive,Facets,54,15000.0,Northeast,10400.0,"41.286062386830, -110.044555651480"
2019-01-21,Uintas,Natural,New Snow/Old Snow Interface,24,1800.0,Northwest,8700.0,"40.670466920290, -111.218612181300"
2019-01-22,Ogden,Skier,New Snow/Old Snow Interface,7,1200.0,South,7000.0,"41.326665657790, -111.903948771030"
2019-01-18,Logan,Natural,Facets,48,9600.0,North,9600.0,"41.901797919711, -111.668064581460"
2019-01-22,Provo,Natural,Unknown,30,12000.0,East,8200.0,"39.968174500390, -111.727867113650"
2019-01-25,Skyline,Natural,Facets,36,5400.0,Northeast,10900.0,"39.060946371125, -111.519480930890"
2019-01-25,Moab,Snowmobiler,Facets,48,18000.0,East,12200.0,"38.456579716615, -109.237081992090"
2019-02-03,Logan,Natural,Unknown,12,3036.1715259154,West,15908.7293147546,"41.825188277932, -111.599807726450"
2019-02-03,Uintas,Natural,New Snow/Old Snow Interface,6,18000.0,East,10000.0,"40.762324061944, -111.109083879240"
2019-02-04,Salt Lake,Skier,Facets,36,6000.0,Northeast,9500.0,"40.671671722296, -111.625899524140"
2019-02-07,Uintas,Natural,Facets,48,18000.0,Northeast,10400.0,"40.841151705930, -111.109156595850"
2019-02-08,Salt Lake,Natural,New Snow,12,600.0,Northwest,9000.0,"40.554243647690, -111.678750502170"
2019-02-06,Uintas,Natural,Facets,48,9600.0,Northeast,9900.0,"40.823617447905, -111.093814360290"
2019-02-08,Ogden,Skier,Depth Hoar,48,15000.0,Northwest,8500.0,"41.428352792383, -111.727051722090"
2019-02-09,Uintas,Snowmobiler,Facets,66,6000.0,Northwest,10300.0,"40.857290413674, -111.013495367090"
2019-02-09,Uintas,Snowmobiler,New Snow/Old Snow Interface,30,6000.0,Northeast,10000.0,"40.825691495585, -110.959339129130"
2019-02-10,Salt Lake,Natural,Unknown,24,7200.0,North,9600.0,"40.693784928524, -111.604313837610"
2019-02-14,Logan,Natural,New Snow/Old Snow Interface,10,1200.0,West,7000.0,"41.953490244855, -111.542215334490"
2019-02-14,Logan,Natural,Wet grains,16,15000.0,East,6700.0,"41.655342882902, -111.986196028250"
2019-02-14,Salt Lake,Natural,New Snow/Old Snow Interface,10,600.0,West,7200.0,"40.649875856706, -111.661391245430"
2019-02-14,Logan,Natural,Wet grains,14,4800.0,East,6000.0,"41.700666093172, -112.015528666040"
2019-02-14,Logan,Natural,Wet grains,14,8400.0,East,6400.0,"41.688841544138, -112.012460218920"
2019-02-15,Logan,Natural,Facets,84,12000.0,East,9300.0,"41.703902243912, -111.712181555330"
2019-02-15,Uintas,Natural,Ground Interface,54,7200.0,Northeast,11200.0,"40.699251194353, -110.978457914990"
2019-01-18,Moab,Natural,Facets,48,9600.0,Northeast,11400.0,"38.444547717323, -109.248669135040"
2019-01-21,Moab,Natural,Facets,36,12000.0,Northeast,10200.0,"38.463871879209, -109.274182307170"
2019-02-17,Uintas,Snowmobiler,Ground Interface,72,9600.0,Northeast,10100.0,"40.834300908925, -111.068837629950"
2019-02-18,Skyline,Natural,Facets,30,5400.0,East,8500.0,"39.495477532777, -111.158884750980"
2019-02-18,Skyline,Natural,Facets,54,600.0,Northeast,8400.0,"39.645345829135, -111.249103533400"
2019-02-20,Salt Lake,Skier,Density Change,6,12000.0,South,10300.0,"40.589482193178, -111.673600660870"
2019-02-19,Moab,Snowmobiler,Facets,30,2400.0,East,10800.0,"38.476438208004, -109.231696116370"
2019-02-24,Uintas,Natural,Depth Hoar,96,8400.0,Northeast,10300.0,"40.834528197905, -111.107332693730"
2019-02-25,Salt Lake,Skier,Density Change,14,2400.0,Northeast,10200.0,"40.588765219988, -111.602103697370"
2019-02-26,Salt Lake,Snowboarder,Density Change,6,2400.0,Northwest,10200.0,"40.581672474498, -111.588785188510"
2019-02-23,Ogden,Unknown,Unknown,24,12000.0,Northeast,8700.0,"41.425416554044, -111.975681768910"
2019-03-05,Southwest,Snowmobiler,Facets,120,3600.0,Northeast,10400.0,"38.731633922534, -111.644825922560"
2019-03-07,Salt Lake,Skier,Graupel,24,4200.0,Northeast,9900.0,"40.591535301154, -111.603884684160"
2019-03-07,Logan,Natural,New Snow,12,6000.0,East,9000.0,"41.895121799988, -111.644439684450"
2019-03-08,Salt Lake,Skier,Graupel,14,600.0,Northwest,9700.0,"40.591600478152, -111.599743353450"
2019-03-08,Moab,Natural,Facets,72,10800.0,Northeast,11600.0,"38.457520682244, -109.246298062250"
2019-03-07,Skyline,Natural,Unknown,36,1800.0,Northwest,9500.0,"39.439031250446, -111.377420412650"
2019-03-14,Salt Lake,Skier,New Snow,20,6000.0,East,10000.0,"40.667163796300, -111.683779274840"
2019-03-13,Abajos,Natural,New Snow/Old Snow Interface,24,8400.0,East,10700.0,"37.847951430049, -109.452710139170"
2019-03-16,Ogden,Unknown,New Snow/Old Snow Interface,7,1800.0,North,8800.0,"41.400247948893, -111.789364801930"
2019-03-16,Provo,Natural,Wet grains,72,24000.0,Southwest,10400.0,"41.934976499795, -111.824340807490"
2019-03-15,Salt Lake,Natural,New Snow/Old Snow Interface,14,12000.0,Southeast,10700.0,"40.523798391268, -111.721633659910"
2019-03-18,Uintas,Natural,Ground Interface,24,3600.0,East,10500.0,"40.845956581824, -111.066842066440"
2019-03-23,SE Idaho,Skier,Surface Hoar,12,6000.0,North,8800.0,"42.114910196831, -111.587244929990"
2019-03-25,Uintas,Natural,New Snow/Old Snow Interface,18,5400.0,Southeast,11400.0,"40.693199230583, -110.906016813930"
2019-03-26,Logan,Snow Bike,New Snow/Old Snow Interface,10,1800.0,Northeast,9100.0,"42.090627390318, -111.576526152220"
2019-03-23,Skyline,Natural,Facets,36,3600.0,East,8600.0,"39.496044653514, -111.157436358110"
2019-03-29,Salt Lake,Skier,Density Change,8,840.0,North,8500.0,"40.728494601944, -111.613154398510"
2019-03-29,Ogden,Skier,Density Change,10,600.0,East,6800.0,"41.316690460433, -111.894893633400"
2019-03-30,Ogden,Snowboarder,New Snow/Old Snow Interface,12,15000.0,East,9200.0,"41.396191737175, -111.787497984470"
2019-04-16,Salt Lake,Natural,New Snow/Old Snow Interface,12,12000.0,South,11000.0,"40.538346003130, -111.666219221650"
2019-04-09,Skyline,Natural,Facets,60,8400.0,Northeast,9200.0,"39.567046381115, -111.186318384780"
2019-04-26,Uintas,Natural,Facets,60,5400.0,Southwest,11300.0,"40.722140283671, -110.846578330550"
2019-05-23,Salt Lake,Skier,Density Change,12,7200.0,North,10800.0,"40.592372413397, -111.665285812930"
2019-11-27,Salt Lake,Skier,Unknown,12,2400.0,North,9900.0,"40.598793591676, -111.629097985860"
2019-11-28,Salt Lake,Unknown,Facets,36,2400.0,Northeast,9900.0,"40.599747102682, -111.619677530840"
2019-11-30,Skyline,Skier,Facets,36,1800.0,North,10000.0,"39.438043012891, -111.369931685080"
2019-11-30,Skyline,Snowmobiler,Facets,30,1500.0,Northeast,10200.0,"39.505286831777, -111.317982660890"
2019-11-30,Skyline,Natural,Facets,36,3600.0,North,10000.0,"39.452896032429, -111.377806650730"
2019-11-29,Uintas,Natural,Ground Interface,36,4800.0,Northeast,10600.0,"40.840664705822, -111.018455015800"
2019-12-01,Logan,Natural,New Snow/Old Snow Interface,12,2400.0,Northwest,9500.0,"41.711070325362, -111.721177328130"
2019-12-02,Skyline,Skier,Facets,30,7200.0,Northeast,10400.0,"39.445599442625, -111.352207647910"
2019-12-03,Logan,Skier,Facets,24,4800.0,North,8800.0,"41.886811611495, -111.646908927650"
2019-12-07,Logan,Snowmobiler,Facets,15,1200.0,Northeast,9000.0,"42.051268398352, -111.581912027920"
2019-12-07,Salt Lake,Snowboarder,Facets,24,3600.0,Northeast,9600.0,"40.604028351967, -111.568127127200"
2019-11-30,Uintas,Natural,Depth Hoar,36,3600.0,Northeast,10500.0,"40.844982648643, -111.004185663860"
2019-11-29,Salt Lake,Natural,Facets,30,1200.0,Northeast,9200.0,"40.650673573548, -111.617918001730"
